"Label (Grouping)","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!White","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Black or African American","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!American Indian and Alaska Native","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Asian","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Native Hawaiian and Other Pacific Islander","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Some other race","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!Two or more races","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!Hispanic or Latino origin (of any race)","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!White alone, not Hispanic or Latino","HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER","HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years","HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years","HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years","HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over","FAMILIES","FAMILIES!!Families","FAMILIES!!Families!!With own children of householder under 18 years","FAMILIES!!Families!!With no own children of householder under 18 years","FAMILIES!!Families!!Married-couple families","FAMILIES!!Families!!Married-couple families!!With own children under 18 years","FAMILIES!!Families!!Female householder, no spouse present","FAMILIES!!Families!!Female householder, no spouse present!!With own children under 18 years","FAMILIES!!Families!!Male householder, no spouse present","FAMILIES!!Families!!Male householder, no spouse present!!With own children under 18 years","FAMILY INCOME BY FAMILY SIZE","FAMILY INCOME BY FAMILY SIZE!!2-person families","FAMILY INCOME BY FAMILY SIZE!!3-person families","FAMILY INCOME BY FAMILY SIZE!!4-person families","FAMILY INCOME BY FAMILY SIZE!!5-person families","FAMILY INCOME BY FAMILY SIZE!!6-person families","FAMILY INCOME BY FAMILY SIZE!!7-or-more person families","FAMILY INCOME BY NUMBER OF EARNERS","FAMILY INCOME BY NUMBER OF EARNERS!!No earners","FAMILY INCOME BY NUMBER OF EARNERS!!1 earner","FAMILY INCOME BY NUMBER OF EARNERS!!2 earners","FAMILY INCOME BY NUMBER OF EARNERS!!3 or more earners","NONFAMILY HOUSEHOLDS","NONFAMILY HOUSEHOLDS!!Nonfamily households","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Female householder","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Female householder!!Living alone","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Female householder!!Not living alone","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Male householder","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Male householder!!Living alone","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Male householder!!Not living alone"
"        Estimate","","9,348","","5,216","1,517","83","1,190","21","982","339","3,024","3,375","","268","4,754","2,627","1,699","","6,051","3,054","2,997","4,438","2,173","1,227","719","386","162","","2,071","1,456","934","915","465","210","","309","1,490","3,155","1,097","","3,297","1,568","1,106","462","1,729","1,300","429"
"        Margin of Error","","±790","","±496","±483","±83","±256","±33","±552","±223","±647","±446","","±132","±609","±360","±625","","±700","±520","±629","±774","±432","±389","±355","±185","±132","","±414","±384","±204","±548","±206","±141","","±159","±406","±526","±528","","±538","±422","±390","±144","±387","±350","±212"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","9,348","","55.8%","16.2%","0.9%","12.7%","0.2%","10.5%","3.6%","32.3%","36.1%","","2.9%","50.9%","28.1%","18.2%","","6,051","50.5%","49.5%","73.3%","35.9%","20.3%","11.9%","6.4%","2.7%","","34.2%","24.1%","15.4%","15.1%","7.7%","3.5%","","5.1%","24.6%","52.1%","18.1%","","3,297","47.6%","33.5%","14.0%","52.4%","39.4%","13.0%"
"        Margin of Error","","±790","","±5.4","±4.8","±0.9","±2.9","±0.4","±5.5","±2.3","±5.8","±4.8","","±1.4","±5.1","±4.6","±5.9","","±700","±7.6","±7.6","±7.4","±6.5","±6.8","±5.9","±3.1","±2.2","","±6.1","±6.1","±3.5","±8.4","±3.3","±2.3","","±2.6","±6.4","±8.2","±7.8","","±538","±9.3","±9.1","±4.5","±9.3","±9.5","±5.9"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","77,377","","72,526","80,968","-","77,197","-","107,900","90,515","73,605","77,939","","52,670","85,543","65,226","71,715","","84,797","67,231","105,667","99,795","86,101","40,685","33,260","98,828","-","","64,228","101,583","94,271","142,577","78,981","80,871","","-","49,615","98,723","142,854","","53,199","51,883","43,176","-","54,453","49,403","109,368"
"        Margin of Error","","±5,784","","±10,803","±13,478","**","±30,471","**","±75,255","±47,784","±10,400","±7,165","","±27,847","±15,511","±12,245","±41,417","","±14,948","±21,796","±17,921","±16,352","±14,136","±11,569","±11,604","±66,147","**","","±17,331","±48,855","±19,255","±75,174","±12,280","±13,062","","**","±16,443","±17,925","±41,863","","±7,682","±14,923","±18,535","**","±16,150","±4,462","±10,623"
"ZCTA5 78756","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","4,414","","3,720","192","0","296","0","40","166","433","3,342","","156","2,270","1,296","692","","1,488","604","884","1,162","509","267","78","59","17","","885","283","274","46","0","0","","104","447","907","30","","2,926","1,660","1,100","560","1,266","841","425"
"        Margin of Error","","±352","","±256","±93","±20","±193","±20","±44","±109","±155","±237","","±80","±332","±223","±174","","±198","±103","±160","±182","±106","±150","±49","±39","±22","","±169","±85","±102","±33","±20","±20","","±41","±151","±166","±29","","±339","±306","±257","±233","±245","±193","±189"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","4,414","","84.3%","4.3%","0.0%","6.7%","0.0%","0.9%","3.8%","9.8%","75.7%","","3.5%","51.4%","29.4%","15.7%","","1,488","40.6%","59.4%","78.1%","34.2%","17.9%","5.2%","4.0%","1.1%","","59.5%","19.0%","18.4%","3.1%","0.0%","0.0%","","7.0%","30.0%","61.0%","2.0%","","2,926","56.7%","37.6%","19.1%","43.3%","28.7%","14.5%"
"        Margin of Error","","±352","","±4.9","±2.1","±1.0","±4.1","±1.0","±1.0","±2.3","±3.4","±5.2","","±1.9","±5.5","±4.9","±3.7","","±198","±5.7","±5.7","±8.7","±6.2","±9.1","±3.2","±2.7","±1.5","","±6.2","±5.7","±6.4","±2.2","±3.0","±3.0","","±2.7","±8.7","±8.5","±1.9","","±339","±7.3","±8.1","±7.1","±7.3","±6.4","±6.2"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","84,779","","86,579","-","-","103,460","-","-","-","-","93,393","","-","96,346","96,667","45,816","","158,500","186,300","138,984","171,875","213,977","80,742","-","118,750","-","","137,617","153,750","250,000+","183,125","-","-","","-","158,641","162,969","-","","58,311","66,053","49,392","104,124","48,177","37,344","116,507"
"        Margin of Error","","±13,166","","±12,980","**","**","±8,906","**","**","**","**","±12,090","","**","±25,020","±9,131","±12,177","","±12,330","±39,690","±24,128","±15,685","±38,316","±46,859","**","±52,335","**","","±34,055","±29,179","***","±73,171","**","**","","**","±49,683","±22,265","**","","±12,860","±15,062","±9,040","±2,657","±18,349","±18,601","±56,344"
"ZCTA5 78757","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","11,261","","9,724","160","0","223","0","654","500","2,095","8,570","","287","5,050","3,737","2,187","","5,749","3,080","2,669","4,474","2,399","945","515","330","166","","2,405","1,411","1,094","759","57","23","","349","1,613","3,274","513","","5,512","3,018","2,049","969","2,494","1,786","708"
"        Margin of Error","","±757","","±767","±124","±26","±107","±26","±262","±284","±422","±707","","±137","±429","±520","±517","","±637","±435","±535","±501","±395","±357","±189","±134","±108","","±410","±311","±318","±309","±57","±35","","±144","±431","±473","±155","","±701","±589","±384","±463","±412","±368","±210"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","11,261","","86.4%","1.4%","0.0%","2.0%","0.0%","5.8%","4.4%","18.6%","76.1%","","2.5%","44.8%","33.2%","19.4%","","5,749","53.6%","46.4%","77.8%","41.7%","16.4%","9.0%","5.7%","2.9%","","41.8%","24.5%","19.0%","13.2%","1.0%","0.4%","","6.1%","28.1%","56.9%","8.9%","","5,512","54.8%","37.2%","17.6%","45.2%","32.4%","12.8%"
"        Margin of Error","","±757","","±3.4","±1.1","±0.4","±1.0","±0.4","±2.4","±2.4","±3.6","±3.6","","±1.2","±3.7","±3.7","±4.2","","±637","±6.6","±6.6","±5.3","±6.4","±5.3","±3.1","±2.3","±1.9","","±6.0","±5.2","±4.8","±4.9","±1.0","±0.6","","±2.4","±6.4","±6.0","±2.7","","±701","±6.5","±6.9","±7.0","±6.5","±6.5","±3.5"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","77,560","","81,193","-","-","-","-","32,054","59,422","58,223","82,446","","26,746","96,192","81,061","30,386","","110,273","124,191","103,570","128,073","144,125","45,268","44,375","-","124,278","","97,212","118,021","146,416","-","-","-","","47,625","77,904","131,220","123,641","","47,785","43,071","39,667","64,205","50,864","41,503","93,567"
"        Margin of Error","","±9,184","","±5,403","**","**","**","**","±8,257","±22,875","±7,480","±12,161","","±18,946","±11,298","±10,072","±10,950","","±9,764","±18,924","±10,450","±15,589","±16,713","±9,126","±20,871","**","±25,810","","±22,400","±23,295","±17,947","**","**","**","","±29,092","±26,708","±18,467","±11,933","","±10,048","±12,921","±5,391","±48,673","±7,654","±6,057","±28,458"
"ZCTA5 78758","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","21,851","","14,178","2,200","186","1,700","25","2,205","1,357","8,151","9,577","","1,784","11,585","6,218","2,264","","10,008","4,845","5,163","6,734","3,044","2,378","1,415","896","386","","4,807","2,241","1,406","1,033","304","217","","757","3,789","4,599","863","","11,843","5,678","4,214","1,464","6,165","4,552","1,613"
"        Margin of Error","","±1,166","","±837","±450","±116","±495","±48","±372","±695","±910","±609","","±513","±799","±698","±292","","±803","±670","±528","±739","±540","±399","±351","±247","±162","","±504","±378","±301","±401","±137","±167","","±235","±611","±598","±261","","±1,203","±1,016","±902","±463","±752","±692","±323"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","21,851","","64.9%","10.1%","0.9%","7.8%","0.1%","10.1%","6.2%","37.3%","43.8%","","8.2%","53.0%","28.5%","10.4%","","10,008","48.4%","51.6%","67.3%","30.4%","23.8%","14.1%","9.0%","3.9%","","48.0%","22.4%","14.0%","10.3%","3.0%","2.2%","","7.6%","37.9%","46.0%","8.6%","","11,843","47.9%","35.6%","12.4%","52.1%","38.4%","13.6%"
"        Margin of Error","","±1,166","","±3.4","±1.9","±0.5","±2.2","±0.2","±1.8","±3.0","±3.0","±3.1","","±2.2","±3.0","±2.4","±1.4","","±803","±4.5","±4.5","±4.5","±4.1","±3.7","±3.4","±2.4","±1.6","","±4.0","±3.4","±2.9","±3.7","±1.4","±1.6","","±2.3","±5.1","±4.9","±2.5","","±1,203","±5.7","±5.6","±3.8","±5.7","±5.2","±2.8"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","60,769","","62,910","50,141","45,368","95,395","-","37,853","-","48,187","72,388","","30,147","62,075","67,917","46,514","","61,805","50,863","79,946","78,788","62,460","45,833","20,303","49,817","36,300","","72,849","55,801","61,101","-","62,857","225,611","","33,569","34,754","88,831","103,475","","56,565","52,808","45,636","63,058","63,005","49,817","113,125"
"        Margin of Error","","±2,882","","±3,276","±12,449","±26,932","±24,077","**","±18,181","**","±5,877","±5,106","","±21,637","±4,189","±8,784","±4,267","","±6,004","±3,696","±7,249","±10,750","±9,583","±18,311","±11,668","±12,255","±6,487","","±9,506","±13,588","±5,904","**","±18,754","±152,679","","±20,537","±8,063","±11,210","±28,892","","±4,263","±4,618","±6,382","±9,613","±6,545","±7,638","±23,985"
"ZCTA5 78759","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","21,740","","17,312","467","14","2,084","0","298","1,565","2,704","15,591","","949","9,357","7,115","4,319","","11,052","4,796","6,256","9,691","4,220","870","299","491","277","","5,842","2,129","2,269","762","44","6","","1,296","3,124","5,965","667","","10,688","5,944","4,752","1,192","4,744","3,682","1,062"
"        Margin of Error","","±963","","±733","±186","±16","±301","±30","±163","±547","±494","±720","","±375","±690","±597","±452","","±958","±471","±857","±911","±462","±262","±109","±204","±156","","±864","±378","±344","±201","±37","±11","","±377","±534","±599","±188","","±757","±674","±553","±387","±533","±502","±296"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","21,740","","79.6%","2.1%","0.1%","9.6%","0.0%","1.4%","7.2%","12.4%","71.7%","","4.4%","43.0%","32.7%","19.9%","","11,052","43.4%","56.6%","87.7%","38.2%","7.9%","2.7%","4.4%","2.5%","","52.9%","19.3%","20.5%","6.9%","0.4%","0.1%","","11.7%","28.3%","54.0%","6.0%","","10,688","55.6%","44.5%","11.2%","44.4%","34.4%","9.9%"
"        Margin of Error","","±963","","±2.5","±0.9","±0.1","±1.3","±0.2","±0.7","±2.4","±2.2","±2.7","","±1.7","±2.7","±2.6","±1.8","","±958","±4.2","±4.2","±2.8","±4.1","±2.3","±1.0","±1.8","±1.4","","±4.6","±3.3","±3.2","±1.9","±0.3","±0.1","","±2.9","±3.8","±4.3","±1.8","","±757","±4.4","±4.3","±3.3","±4.4","±4.0","±2.9"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","87,080","","83,607","39,050","-","136,042","-","73,667","-","69,300","88,197","","50,927","84,727","123,795","77,760","","135,765","161,051","122,949","144,107","175,300","73,738","62,125","67,723","54,041","","116,969","153,414","195,613","149,757","236,111","-","","87,468","122,083","154,486","181,250","","54,789","52,131","45,881","110,946","58,066","53,360","104,423"
"        Margin of Error","","±6,380","","±6,499","±22,697","**","±18,979","**","±10,929","**","±13,411","±6,272","","±4,799","±12,215","±19,074","±10,381","","±7,151","±12,709","±16,580","±10,257","±20,364","±17,132","±44,609","±35,680","±49,378","","±18,466","±13,546","±22,189","±23,963","±166,513","**","","±15,615","±28,016","±10,385","±41,364","","±3,415","±5,065","±6,066","±56,370","±7,295","±2,382","±25,070"
"Travis County, Texas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","491,531","","361,838","38,612","2,741","31,606","349","28,731","27,654","129,269","279,347","","24,169","228,201","164,492","74,669","","280,144","132,387","147,757","213,047","98,070","47,956","25,681","19,141","8,636","","126,349","62,194","54,013","24,524","8,550","4,514","","22,959","87,443","140,237","29,505","","211,387","102,375","75,158","27,217","109,012","75,073","33,939"
"        Margin of Error","","±1,904","","±2,575","±1,322","±446","±1,083","±259","±1,539","±1,932","±1,973","±2,047","","±1,211","±2,379","±1,856","±1,319","","±3,204","±2,735","±3,155","±3,354","±2,402","±2,001","±1,197","±1,284","±869","","±3,175","±2,246","±2,005","±1,661","±1,218","±584","","±966","±2,410","±3,489","±1,990","","±3,384","±2,724","±2,384","±1,578","±2,577","±2,368","±2,039"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","491,531","","73.6%","7.9%","0.6%","6.4%","0.1%","5.8%","5.6%","26.3%","56.8%","","4.9%","46.4%","33.5%","15.2%","","280,144","47.3%","52.7%","76.0%","35.0%","17.1%","9.2%","6.8%","3.1%","","45.1%","22.2%","19.3%","8.8%","3.1%","1.6%","","8.2%","31.2%","50.1%","10.5%","","211,387","48.4%","35.6%","12.9%","51.6%","35.5%","16.1%"
"        Margin of Error","","±1,904","","±0.5","±0.3","±0.1","±0.2","±0.1","±0.3","±0.4","±0.4","±0.4","","±0.2","±0.5","±0.4","±0.3","","±3,204","±0.9","±0.9","±0.8","±0.8","±0.7","±0.4","±0.4","±0.3","","±0.9","±0.8","±0.7","±0.6","±0.4","±0.2","","±0.3","±0.8","±1.0","±0.7","","±3,384","±1.0","±1.0","±0.7","±1.0","±1.0","±0.9"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","80,668","","85,880","53,747","64,979","97,413","82,725","58,672","80,853","62,090","96,278","","33,939","82,707","95,321","65,110","","103,154","101,269","104,285","121,569","128,326","46,907","36,110","61,724","52,782","","94,380","103,099","122,674","101,188","106,132","110,439","","55,783","68,254","124,445","121,546","","56,587","51,724","44,187","83,502","62,373","51,213","93,895"
"        Margin of Error","","±972","","±1,145","±2,552","±14,269","±4,113","±73,786","±4,480","±4,966","±1,464","±1,511","","±3,012","±1,494","±2,031","±2,391","","±1,468","±2,573","±1,709","±2,021","±3,858","±2,264","±3,285","±3,128","±3,483","","±2,482","±3,664","±5,743","±7,528","±11,939","±9,781","","±4,263","±2,399","±2,505","±4,153","","±1,239","±1,610","±1,845","±4,247","±1,942","±1,100","±5,180"
